PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
1.9099652721079485,-0.7988422730537119,-0.6093618688450453,-0.2636078376177766,2.6719058936063296,-1.994947337075571,-2.1943229819083587,-0.9391513398112245,-0.7963083291558433,-0.27580466169682616,0.7251435003083628,-0.5257976095517677,-0.6737695574728084,-0.3806285257578702,0.7097358791189213,-0.3955566430583102,0.40580593348648347,-0.21764988177325997,-4.617189199263563e-16,-6.565963851464622e-16,3.78697341896823e-16,3.8170295909430616e-16
1.9079703629802844,0.10942807521246833,-0.285172234667857,2.3030894249510667,1.4876481575329237,0.3827862187028073,-0.029245371311324476,1.4021813027569523,0.4688484909943861,-0.6309391044441993,-0.5149229666667069,1.010865066201767,-0.3537217861113164,0.07585101869545728,0.6359552412948518,1.0414352478682742,-0.41882349416150616,1.2277605840677406,-4.617189199263563e-16,3.9811548824743656e-16,3.043232600997199e-15,4.927252615568218e-16
1.2320013810735193,-2.232252491707346,0.3194754851613741,-1.8422471204508717,0.8806806965173317,-0.7822185814870407,0.5826020147718934,-0.24990901761923462,0.6469048130552272,0.18821621641921732,-0.5980941867614914,-0.8908329802090411,0.296947630900722,-0.11408450094138875,-1.177940950995562,0.4379997233242227,0.38687593772430257,0.3543472409788695,-6.282523736201298e-16,-5.4557408268394655e-16,-9.535702876533648e-16,-6.174977630683347e-16
-1.1743835047652558,-0.31819052856588087,0.12859188510718034,0.7617786407017862,-0.636696241322384,2.6775149279786357,0.6072659475986574,-0.22771550865299617,-1.4282481604251804,0.6914953383453912,1.166867827876283,-0.32136372197303664,0.2822424951687609,-0.4004802183676526,-0.09489345478174964,-0.1765269358119127,0.6466625403573668,0.9194553297881062,-3.1362722293687047e-17,8.89159894562809e-16,9.746578144792713e-17,-1.3111911814149827e-15
2.311859663700113,1.3226389220459107,-0.8766578023391163,0.5554970808163056,-0.23518112476298877,0.6881432398200921,0.8233011988735953,1.4135648172602282,0.527583010333674,0.4253657642147049,1.2408899835981886,0.17224623496927785,-0.8609394804702207,0.9279185054322484,-0.05707687038485674,0.20584594458871214,-0.950261380988298,0.14495011974672045,-4.617189199263563e-16,3.9811548824743656e-16,8.227865517468857e-16,1.2698813787944314e-15
-2.536515821833426,-0.15665884177129566,0.6563337663204839,-0.24406244521504053,-0.8986607178541155,0.7904666285160998,0.326631000112536,-0.9281658747305532,-0.32479241093410627,0.28940755650830535,-0.44301985688045953,-0.15825404719759345,-0.8390245854241256,-0.9672539420274484,-0.32635530265197465,1.016492918140925,-1.2790516426028253,0.5948301447204027,-2.3628310740065157e-15,1.222226801950356e-15,-1.3556521014588526e-17,5.761879604477835e-16
1.2336589534865414,-3.6185068359133936,-0.29035325620492214,0.4485442287753516,2.9771788439838636,0.6668683139845585,0.05888000364472623,0.5482889193853965,-0.5413360186473057,-0.7505059518575227,-0.8790600096417676,-0.34751753852630785,1.5504416330425252,1.0293343752854227,-0.3562839716708255,0.11825189541192863,-0.503252395356773,0.522871424126705,3.788144115496405e-17,9.532270005600148e-16,7.1176424928437e-16,-6.238625075575645e-17
0.6326684628590084,-1.773261436573644,0.3921961621969186,3.3013906733452205,-0.9894757109956992,-0.07237977277645478,2.2328807749682262,1.1266691967017224,-0.7374111062277098,-2.1244709828517157,0.5013267155906808,1.0224729660649325,-0.0005656378544619027,0.37463393487855257,-0.6985883614984089,1.028132038950234,0.3537900678216462,-0.7813394253364769,1.2868823438582651e-15,1.3973162104100776e-15,-2.0689974827064516e-15,-3.954531581433034e-16
3.4713975494383207,1.136909889773715,-0.2028829000951342,-1.0091864520013027,-0.5165583309434177,-1.155710293809023,-0.6056914223264077,-0.2467184592012343,-0.8368620331727533,-0.4818220208598381,0.9166821327048942,0.5894102476424026,0.5387271074392733,-0.6560573451874665,-0.20780892990148356,-1.5235389967149913,-0.2806812475641135,-0.21030937703703836,-2.9518546623258294e-16,-3.235294777589152e-16,-1.0645925901158804e-15,-2.8443085568078776e-16
-0.003557355830770198,2.295779248174472,1.0058173914807973,-0.321579535149328,0.8581860953717039,-0.23187648025166135,0.02155300179148335,0.5096429370427936,0.6274357924496102,0.8330814124111428,0.6689471001790792,0.10216646604752129,-1.2607510127317314,0.001457226198893546,-1.7400303400951762,0.6093721773750027,0.33016350052440824,0.6230403337184292,-3.0891847844997616e-16,-3.3208543252486314e-16,-5.825458211349813e-16,-9.781242740274357e-16
1.0714812117234378,-0.9740026952571356,1.302401366772622,-1.9037002212519847,-0.4682251156799465,-0.2692382053346862,0.8830074296968932,0.8086432239439149,0.48241462894328746,0.43639680281767107,0.49536368304608425,-0.33646982965311245,1.1479154646839869,-0.00956679597305356,-0.14819766056783598,0.8489393686935486,-0.7060145140469816,-0.5452992156124822,-3.5069661746384076e-16,1.3418050591788198e-15,-1.9527710098160055e-15,1.6029482861819784e-15
2.9086677221676998,-0.9544090629848537,1.9308768879381022,-0.7962526075784296,-1.4873600327084862,-0.4976513162454752,-0.4128947202269482,-0.3690269771786346,-1.1881848710389602,0.05603241696534342,0.09520563151216532,0.4613138944788264,-0.3316894980576868,-0.31059724723300086,0.7233173909686397,0.17347362888196924,0.20699431791420805,0.15183864354264387,-9.613192810076769e-16,-3.79040628990173e-16,1.566527369717917e-16,-6.174977630683347e-16
-1.0909221738687298,2.0952560817045045,1.1488873392568009,-0.6552430268654345,1.6175718540769572,-0.6198849944166354,0.3927142066979283,0.13766079355104657,0.6477951353349781,0.42965470049433147,0.043375759810870766,-0.2205893298193256,-0.28083092796307335,0.6424216935044005,0.2402000864965552,-0.3497539227643481,0.3041373623692193,0.44075262895502987,5.792599412501491e-16,-6.651523399124102e-16,2.0819894379653946e-15,-6.450573666398887e-16
-3.4564646520857254,0.1391662177448799,0.4155210434084927,-1.2689559605705067,-0.6017161088252891,0.7361772741788007,0.48943948762428396,-0.22663510868899295,-0.1440271496546048,-0.0831532086374901,0.27204768314402983,0.16176594188087665,-0.17672145418350074,0.7267666004781573,0.13969960996666422,-0.2201743279108382,-0.6911738060285836,0.09209530553341051,-5.309630833750075e-16,4.450706847127464e-16,6.525772937605054e-16,2.107644813520516e-17
